Index,Date,Cycle_Draw,Week_Of_Year,Day_Of_Week,Day_Name,Month,Month_Name,Year,Lunar_Illumination,Lunar_Phase,Lunar_Phase_Name,Days_Since_First,N1,N2,N3,N4,N5,E1,E2
1651,2019-12-06,826,49,4,Vendredi,12,December,2019,0.6596,2,Premier Quartier,5775,3,10,12,42,50,1,5
1652,2019-12-09,826,50,0,Lundi,12,December,2019,0.8927,3,Gibbeuse Croissante,5778,4,15,22,31,41,1,6
1653,2019-12-13,827,50,4,Vendredi,12,December,2019,0.9929,4,Pleine Lune,5782,4,13,19,23,38,2,3
1654,2019-12-16,827,51,0,Lundi,12,December,2019,0.8352,5,Gibbeuse Décroissante,5785,14,29,31,33,37,1,2
1655,2019-12-20,828,51,4,Vendredi,12,December,2019,0.411,6,Dernier Quartier,5789,14,16,19,20,31,6,9
1656,2019-12-23,828,52,0,Lundi,12,December,2019,0.1206,7,Dernier Croissant,5792,19,23,33,37,50,3,7
1657,2019-12-27,829,52,4,Vendredi,12,December,2019,0.0068,0,Nouvelle Lune,5796,7,12,16,17,39,3,8
1658,2019-12-30,829,1,0,Lundi,12,December,2019,0.1422,1,Premier Croissant,5799,2,20,25,37,39,5,8
1659,2020-01-03,830,1,4,Vendredi,1,January,2020,0.4825,2,Premier Quartier,5803,7,27,29,39,50,5,7
1660,2020-01-06,830,2,0,Lundi,1,January,2020,0.7588,2,Premier Quartier,5806,11,17,18,26,31,5,6
1661,2020-01-10,831,2,4,Vendredi,1,January,2020,0.9918,4,Pleine Lune,5810,4,5,15,16,45,4,7
1662,2020-01-13,831,3,0,Lundi,1,January,2020,0.9359,4,Pleine Lune,5813,1,22,25,40,50,1,8
1663,2020-01-17,832,3,4,Vendredi,1,January,2020,0.5627,5,Gibbeuse Décroissante,5817,7,11,15,24,29,2,7
1664,2020-01-20,832,4,0,Lundi,1,January,2020,0.241,6,Dernier Quartier,5820,10,14,16,29,44,5,6
1665,2020-01-24,833,4,4,Vendredi,1,January,2020,0.0085,7,Dernier Croissant,5824,9,11,13,19,37,3,4
1666,2020-01-27,833,5,0,Lundi,1,January,2020,0.0433,0,Nouvelle Lune,5827,7,19,22,27,48,5,7
1667,2020-01-31,834,5,4,Vendredi,1,January,2020,0.3089,1,Premier Croissant,5831,5,20,26,44,50,5,7
1668,2020-02-03,834,6,0,Lundi,2,February,2020,0.5917,2,Premier Quartier,5834,8,11,36,37,45,3,5
1669,2020-02-07,835,6,4,Vendredi,2,February,2020,0.9284,3,Gibbeuse Croissante,5838,13,16,37,44,50,1,9
1670,2020-02-10,835,7,0,Lundi,2,February,2020,0.9919,4,Pleine Lune,5841,7,19,21,40,50,2,9
1671,2020-02-14,836,7,4,Vendredi,2,February,2020,0.7126,5,Gibbeuse Décroissante,5845,5,7,14,20,49,2,8
1672,2020-02-17,836,8,0,Lundi,2,February,2020,0.3857,6,Dernier Quartier,5848,5,9,19,21,38,1,7
1673,2020-02-21,837,8,4,Vendredi,2,February,2020,0.0658,7,Dernier Croissant,5852,6,9,15,25,38,4,9
1674,2020-02-24,837,9,0,Lundi,2,February,2020,0.0027,0,Nouvelle Lune,5855,8,9,40,42,45,6,7
1675,2020-02-28,838,9,4,Vendredi,2,February,2020,0.1636,1,Premier Croissant,5859,2,26,37,45,48,4,8
1676,2020-03-02,838,10,0,Lundi,3,March,2020,0.4189,1,Premier Croissant,5862,4,19,26,27,30,3,8
1677,2020-03-06,839,10,4,Vendredi,3,March,2020,0.8126,3,Gibbeuse Croissante,5866,3,6,7,27,50,5,9
1678,2020-03-09,839,11,0,Lundi,3,March,2020,0.9901,3,Gibbeuse Croissante,5869,6,25,30,45,50,5,7
1679,2020-03-13,840,11,4,Vendredi,3,March,2020,0.8465,4,Pleine Lune,5873,11,13,18,37,47,1,6
1680,2020-03-16,840,12,0,Lundi,3,March,2020,0.5438,5,Gibbeuse Décroissante,5876,5,9,17,29,39,3,6
1681,2020-03-20,841,12,4,Vendredi,3,March,2020,0.1681,6,Dernier Quartier,5880,2,10,18,22,36,4,6
1682,2020-03-23,841,13,0,Lundi,3,March,2020,0.0192,7,Dernier Croissant,5883,13,21,25,35,48,4,8
1683,2020-03-27,842,13,4,Vendredi,3,March,2020,0.0615,0,Nouvelle Lune,5887,2,7,14,17,35,1,6
1684,2020-03-30,842,14,0,Lundi,3,March,2020,0.2636,1,Premier Croissant,5890,12,37,40,47,49,2,9
1685,2020-04-03,843,14,4,Vendredi,4,April,2020,0.6677,2,Premier Quartier,5894,4,27,32,46,50,8,9
1686,2020-04-06,843,15,0,Lundi,4,April,2020,0.9313,3,Gibbeuse Croissante,5897,12,27,29,45,46,4,7
1687,2020-04-10,844,15,4,Vendredi,4,April,2020,0.9457,4,Pleine Lune,5901,17,28,30,38,44,1,4
1688,2020-04-13,844,16,0,Lundi,4,April,2020,0.7011,5,Gibbeuse Décroissante,5904,22,30,45,47,49,4,9
1689,2020-04-17,845,16,4,Vendredi,4,April,2020,0.304,6,Dernier Quartier,5908,2,6,9,19,45,7,8
1690,2020-04-20,845,17,0,Lundi,4,April,2020,0.0867,7,Dernier Croissant,5911,14,16,23,40,46,4,8
1691,2020-04-24,846,17,4,Vendredi,4,April,2020,0.0085,0,Nouvelle Lune,5915,8,24,36,49,50,4,8
1692,2020-04-27,846,18,0,Lundi,4,April,2020,0.139,1,Premier Croissant,5918,10,12,24,25,41,3,5
1693,2020-05-01,847,18,4,Vendredi,5,May,2020,0.5167,2,Premier Quartier,5922,20,21,22,31,45,7,9
1694,2020-05-04,847,19,0,Lundi,5,May,2020,0.8312,2,Premier Quartier,5925,7,9,28,37,44,6,7
1695,2020-05-08,848,19,4,Vendredi,5,May,2020,0.9949,4,Pleine Lune,5929,8,25,30,36,44,3,4
1696,2020-05-11,848,20,0,Lundi,5,May,2020,0.8389,4,Pleine Lune,5932,2,4,32,43,48,1,7
1697,2020-05-15,849,20,4,Vendredi,5,May,2020,0.4608,5,Gibbeuse Décroissante,5936,12,19,20,30,38,7,9
1698,2020-05-18,849,21,0,Lundi,5,May,2020,0.1969,6,Dernier Quartier,5939,2,10,22,29,48,3,9
1699,2020-05-22,850,21,4,Vendredi,5,May,2020,0.006,7,Dernier Croissant,5943,9,18,23,33,37,1,8
1700,2020-05-25,850,22,0,Lundi,5,May,2020,0.0516,0,Nouvelle Lune,5946,5,14,22,25,36,5,6
1701,2020-05-29,851,22,4,Vendredi,5,May,2020,0.3739,1,Premier Croissant,5950,3,16,18,19,40,1,2
1702,2020-06-01,851,23,0,Lundi,6,June,2020,0.7088,2,Premier Quartier,5953,7,20,38,40,43,1,8
1703,2020-06-05,852,23,4,Vendredi,6,June,2020,0.9909,3,Gibbeuse Croissante,5957,7,18,34,35,40,7,8
1704,2020-06-08,852,24,0,Lundi,6,June,2020,0.9395,4,Pleine Lune,5960,21,32,36,46,47,3,4
1705,2020-06-12,853,24,4,Vendredi,6,June,2020,0.6225,5,Gibbeuse Décroissante,5964,11,20,27,35,44,2,5
1706,2020-06-15,853,25,0,Lundi,6,June,2020,0.3392,6,Dernier Quartier,5967,22,30,34,35,44,4,5
1707,2020-06-19,854,25,4,Vendredi,6,June,2020,0.0538,7,Dernier Croissant,5971,1,17,32,35,37,1,8
1708,2020-06-22,854,26,0,Lundi,6,June,2020,0.0059,0,Nouvelle Lune,5974,5,9,11,29,33,7,9
1709,2020-06-26,855,26,4,Vendredi,6,June,2020,0.2455,1,Premier Croissant,5978,2,3,33,34,42,3,5
1710,2020-06-29,855,27,0,Lundi,6,June,2020,0.5767,2,Premier Quartier,5981,6,18,22,23,37,5,6
1711,2020-07-03,856,27,4,Vendredi,7,July,2020,0.9406,3,Gibbeuse Croissante,5985,1,3,16,42,48,2,3
1712,2020-07-06,856,28,0,Lundi,7,July,2020,0.9921,3,Gibbeuse Croissante,5988,2,3,13,38,42,7,8
1713,2020-07-10,857,28,4,Vendredi,7,July,2020,0.7712,5,Gibbeuse Décroissante,5992,23,40,42,43,49,2,6
1714,2020-07-13,857,29,0,Lundi,7,July,2020,0.4993,5,Gibbeuse Décroissante,5995,10,30,33,37,41,1,8
1715,2020-07-17,858,29,4,Vendredi,7,July,2020,0.1489,6,Dernier Quartier,5999,1,4,21,29,41,7,8
1716,2020-07-20,858,30,0,Lundi,7,July,2020,0.0068,7,Dernier Croissant,6002,10,21,25,26,50,4,9
1717,2020-07-24,859,30,4,Vendredi,7,July,2020,0.1359,0,Nouvelle Lune,6006,9,13,15,31,48,3,6
1718,2020-07-27,859,31,0,Lundi,7,July,2020,0.4411,1,Premier Croissant,6009,4,5,19,39,41,8,9
1719,2020-07-31,860,31,4,Vendredi,7,July,2020,0.854,2,Premier Quartier,6013,8,12,28,33,45,1,3
1720,2020-08-03,860,32,0,Lundi,8,August,2020,0.9945,3,Gibbeuse Croissante,6016,11,16,17,22,34,5,6
1721,2020-08-07,861,32,4,Vendredi,8,August,2020,0.8905,4,Pleine Lune,6020,5,7,14,21,40,3,8
1722,2020-08-10,861,33,0,Lundi,8,August,2020,0.6598,5,Gibbeuse Décroissante,6023,1,15,17,25,45,2,8
1723,2020-08-14,862,33,4,Vendredi,8,August,2020,0.283,6,Dernier Quartier,6027,6,22,37,41,42,6,9
1724,2020-08-17,862,34,0,Lundi,8,August,2020,0.0584,7,Dernier Croissant,6030,25,26,29,49,50,7,8
1725,2020-08-21,863,34,4,Vendredi,8,August,2020,0.0522,0,Nouvelle Lune,6034,26,34,37,39,49,2,6
1726,2020-08-24,863,35,0,Lundi,8,August,2020,0.3059,1,Premier Croissant,6037,7,12,26,29,49,2,6
1727,2020-08-28,864,35,4,Vendredi,8,August,2020,0.7386,2,Premier Quartier,6041,6,17,35,41,45,1,5
1728,2020-08-31,864,36,0,Lundi,8,August,2020,0.9502,3,Gibbeuse Croissante,6044,7,18,27,36,44,1,2
1729,2020-09-04,865,36,4,Vendredi,9,September,2020,0.9685,4,Pleine Lune,6048,23,26,32,41,45,3,7
1730,2020-09-07,865,37,0,Lundi,9,September,2020,0.8032,5,Gibbeuse Décroissante,6051,7,20,25,38,41,3,7
1731,2020-09-11,866,37,4,Vendredi,9,September,2020,0.4412,6,Dernier Quartier,6055,15,23,29,41,48,3,6
1732,2020-09-14,866,38,0,Lundi,9,September,2020,0.1591,7,Dernier Croissant,6058,9,17,19,41,46,1,8
1733,2020-09-18,867,38,4,Vendredi,9,September,2020,0.0063,0,Nouvelle Lune,6062,5,13,17,40,43,1,3
1734,2020-09-21,867,39,0,Lundi,9,September,2020,0.178,0,Nouvelle Lune,6065,4,14,31,45,49,4,9
1735,2020-09-25,868,39,4,Vendredi,9,September,2020,0.5994,2,Premier Quartier,6069,2,3,25,43,48,6,9
1736,2020-09-28,868,40,0,Lundi,9,September,2020,0.8631,2,Premier Quartier,6072,3,16,34,38,48,5,8
1737,2020-10-02,869,40,4,Vendredi,10,October,2020,0.9981,3,Gibbeuse Croissante,6076,2,15,18,20,22,2,5
1738,2020-10-05,869,41,0,Lundi,10,October,2020,0.9146,4,Pleine Lune,6079,8,19,20,39,50,6,9
1739,2020-10-09,870,41,4,Vendredi,10,October,2020,0.6045,5,Gibbeuse Décroissante,6083,14,16,30,36,46,2,8
1740,2020-10-12,870,42,0,Lundi,10,October,2020,0.2978,6,Dernier Quartier,6086,14,23,27,30,36,1,6
1741,2020-10-16,871,42,4,Vendredi,10,October,2020,0.012,7,Dernier Croissant,6090,11,15,23,30,38,4,9
1742,2020-10-19,871,43,0,Lundi,10,October,2020,0.0721,0,Nouvelle Lune,6093,5,13,27,33,42,2,4
1743,2020-10-23,872,43,4,Vendredi,10,October,2020,0.4425,1,Premier Croissant,6097,8,11,14,19,25,3,5
1744,2020-10-26,872,44,0,Lundi,10,October,2020,0.7375,2,Premier Quartier,6100,17,19,29,36,45,5,6
1745,2020-10-30,873,44,4,Vendredi,10,October,2020,0.9754,3,Gibbeuse Croissante,6104,6,9,13,14,35,3,4
1746,2020-11-02,873,45,0,Lundi,11,November,2020,0.9827,4,Pleine Lune,6107,9,11,20,38,43,2,3
1747,2020-11-06,874,45,4,Vendredi,11,November,2020,0.7549,5,Gibbeuse Décroissante,6111,9,23,35,37,42,3,7
1748,2020-11-09,874,46,0,Lundi,11,November,2020,0.4554,6,Dernier Quartier,6114,16,17,18,36,47,1,2
1749,2020-11-13,875,46,4,Vendredi,11,November,2020,0.0747,7,Dernier Croissant,6118,4,8,16,37,41,2,5
1750,2020-11-16,875,47,0,Lundi,11,November,2020,0.0095,0,Nouvelle Lune,6121,5,8,17,25,40,1,5
1751,2020-11-20,876,47,4,Vendredi,11,November,2020,0.2812,1,Premier Croissant,6125,12,22,32,33,36,2,6
1752,2020-11-23,876,48,0,Lundi,11,November,2020,0.5801,2,Premier Quartier,6128,14,21,27,30,36,2,3
1753,2020-11-27,877,48,4,Vendredi,11,November,2020,0.8986,3,Gibbeuse Croissante,6132,11,13,24,44,49,3,9
1754,2020-11-30,877,49,0,Lundi,11,November,2020,0.9984,4,Pleine Lune,6135,3,4,8,44,50,7,8
1755,2020-12-04,878,49,4,Vendredi,12,December,2020,0.8782,5,Gibbeuse Décroissante,6139,10,19,34,45,47,3,6
1756,2020-12-07,878,50,0,Lundi,12,December,2020,0.613,5,Gibbeuse Décroissante,6142,2,25,32,38,41,3,5
1757,2020-12-11,879,50,4,Vendredi,12,December,2020,0.1843,6,Dernier Quartier,6146,5,11,22,35,38,7,8
1758,2020-12-14,879,51,0,Lundi,12,December,2020,0.0066,7,Dernier Croissant,6149,1,3,6,18,24,5,8
1759,2020-12-18,880,51,4,Vendredi,12,December,2020,0.1383,0,Nouvelle Lune,6153,10,29,30,45,49,3,8
1760,2020-12-21,880,52,0,Lundi,12,December,2020,0.4057,1,Premier Croissant,6156,6,10,16,26,49,7,9
1761,2020-12-25,881,52,4,Vendredi,12,December,2020,0.7711,2,Premier Quartier,6160,1,10,12,32,33,1,8
1762,2020-12-28,881,53,0,Lundi,12,December,2020,0.9555,3,Gibbeuse Croissante,6163,3,7,25,45,50,6,9
1763,2021-01-01,882,53,4,Vendredi,1,January,2021,0.963,4,Pleine Lune,6167,10,28,40,47,48,6,8
1764,2021-01-04,882,1,0,Lundi,1,January,2021,0.7569,5,Gibbeuse Décroissante,6170,12,37,39,40,50,1,2
1765,2021-01-08,883,1,4,Vendredi,1,January,2021,0.3219,6,Dernier Quartier,6174,27,28,31,46,47,2,5
1766,2021-01-11,883,2,0,Lundi,1,January,2021,0.063,7,Dernier Croissant,6177,1,14,15,26,32,3,7
1767,2021-01-15,884,2,4,Vendredi,1,January,2021,0.0402,0,Nouvelle Lune,6181,3,8,12,29,43,6,7
1768,2021-01-18,884,3,0,Lundi,1,January,2021,0.2387,1,Premier Croissant,6184,2,4,9,38,50,6,8
1769,2021-01-22,885,3,4,Vendredi,1,January,2021,0.6062,2,Premier Quartier,6188,1,7,17,31,36,2,8
1770,2021-01-25,885,4,0,Lundi,1,January,2021,0.8545,3,Gibbeuse Croissante,6191,7,9,18,35,43,5,7
1771,2021-01-29,886,4,4,Vendredi,1,January,2021,0.9983,4,Pleine Lune,6195,6,15,16,40,43,1,2
1772,2021-02-01,886,5,0,Lundi,2,February,2021,0.8768,5,Gibbeuse Décroissante,6198,9,21,30,43,44,1,9
1773,2021-02-05,887,5,4,Vendredi,2,February,2021,0.471,6,Dernier Quartier,6202,1,16,26,30,36,3,9
1774,2021-02-08,887,6,0,Lundi,2,February,2021,0.1638,6,Dernier Quartier,6205,3,12,15,34,39,4,6
1775,2021-02-12,888,6,4,Vendredi,2,February,2021,0.0021,0,Nouvelle Lune,6209,7,8,27,41,48,1,6
1776,2021-02-15,888,7,0,Lundi,2,February,2021,0.106,0,Nouvelle Lune,6212,2,12,21,41,49,3,7
1777,2021-02-19,889,7,4,Vendredi,2,February,2021,0.4277,1,Premier Croissant,6216,3,5,25,34,49,5,8
1778,2021-02-22,889,8,0,Lundi,2,February,2021,0.7078,2,Premier Quartier,6219,5,20,23,34,50,1,5
1779,2021-02-26,890,8,4,Vendredi,2,February,2021,0.9754,3,Gibbeuse Croissante,6223,4,8,14,16,50,3,9
1780,2021-03-01,890,9,0,Lundi,3,March,2021,0.9614,4,Pleine Lune,6226,5,10,17,22,33,5,7
1781,2021-03-05,891,9,4,Vendredi,3,March,2021,0.6211,5,Gibbeuse Décroissante,6230,1,20,22,37,46,1,9
1782,2021-03-08,891,10,0,Lundi,3,March,2021,0.2926,6,Dernier Quartier,6233,16,26,34,35,49,2,6
1783,2021-03-12,892,10,4,Vendredi,3,March,2021,0.0229,7,Dernier Croissant,6237,12,13,29,44,50,4,5
1784,2021-03-15,892,11,0,Lundi,3,March,2021,0.0255,0,Nouvelle Lune,6240,3,20,31,45,50,6,7
1785,2021-03-19,893,11,4,Vendredi,3,March,2021,0.2624,1,Premier Croissant,6244,17,28,33,35,47,4,9
1786,2021-03-22,893,12,0,Lundi,3,March,2021,0.5392,2,Premier Quartier,6247,5,32,44,45,50,1,7
1787,2021-03-26,894,12,4,Vendredi,3,March,2021,0.8955,3,Gibbeuse Croissante,6251,1,21,33,45,49,4,8
1788,2021-03-29,894,13,0,Lundi,3,March,2021,0.9978,4,Pleine Lune,6254,3,5,8,10,44,3,5
1789,2021-04-02,895,13,4,Vendredi,4,April,2021,0.7626,5,Gibbeuse Décroissante,6258,1,11,18,19,47,3,7
1790,2021-04-05,895,14,0,Lundi,4,April,2021,0.4378,6,Dernier Quartier,6261,4,23,24,26,38,2,4
1791,2021-04-09,896,14,4,Vendredi,4,April,2021,0.0921,7,Dernier Croissant,6265,5,6,38,48,50,6,7
1792,2021-04-12,896,15,0,Lundi,4,April,2021,0.0013,0,Nouvelle Lune,6268,9,21,30,39,50,1,3
1793,2021-04-16,897,15,4,Vendredi,4,April,2021,0.1309,1,Premier Croissant,6272,9,15,21,40,49,1,4
1794,2021-04-19,897,16,0,Lundi,4,April,2021,0.3739,1,Premier Croissant,6275,12,15,33,44,50,2,6
1795,2021-04-23,898,16,4,Vendredi,4,April,2021,0.7732,2,Premier Quartier,6279,8,12,19,33,34,1,6
1796,2021-04-26,898,17,0,Lundi,4,April,2021,0.9789,3,Gibbeuse Croissante,6282,2,6,9,14,26,4,5
1797,2021-04-30,899,17,4,Vendredi,4,April,2021,0.8823,4,Pleine Lune,6286,8,16,19,43,45,1,4
1798,2021-05-03,899,18,0,Lundi,5,May,2021,0.59,5,Gibbeuse Décroissante,6289,15,31,36,37,42,1,7
1799,2021-05-07,900,18,4,Vendredi,5,May,2021,0.1992,6,Dernier Quartier,6293,2,3,15,18,32,6,7
1800,2021-05-10,900,19,0,Lundi,5,May,2021,0.0295,7,Dernier Croissant,6296,11,18,35,38,42,1,5
1801,2021-05-14,901,19,4,Vendredi,5,May,2021,0.0432,0,Nouvelle Lune,6300,1,9,20,23,30,4,7
1802,2021-05-17,901,20,0,Lundi,5,May,2021,0.23,1,Premier Croissant,6303,1,6,27,39,47,1,6
1803,2021-05-21,902,20,4,Vendredi,5,May,2021,0.6298,2,Premier Quartier,6307,17,18,25,34,48,2,3
1804,2021-05-24,902,21,0,Lundi,5,May,2021,0.9095,3,Gibbeuse Croissante,6310,15,16,36,41,42,3,5
1805,2021-05-28,903,21,4,Vendredi,5,May,2021,0.9648,4,Pleine Lune,6314,26,36,37,38,42,2,6
1806,2021-05-31,903,22,0,Lundi,5,May,2021,0.7369,5,Gibbeuse Décroissante,6317,14,36,44,47,50,3,5
1807,2021-06-04,904,22,4,Vendredi,6,June,2021,0.3351,6,Dernier Quartier,6321,1,14,19,29,33,1,8
1808,2021-06-07,904,23,0,Lundi,6,June,2021,0.1043,7,Dernier Croissant,6324,10,11,19,20,23,1,6
1809,2021-06-11,905,23,4,Vendredi,6,June,2021,0.0029,0,Nouvelle Lune,6328,2,13,21,26,44,3,9
1810,2021-06-14,905,24,0,Lundi,6,June,2021,0.1171,0,Nouvelle Lune,6331,6,11,47,48,50,1,6
1811,2021-06-18,906,24,4,Vendredi,6,June,2021,0.4834,2,Premier Quartier,6335,1,26,31,34,47,4,9
1812,2021-06-21,906,25,0,Lundi,6,June,2021,0.8042,2,Premier Quartier,6338,12,13,19,21,38,3,9
1813,2021-06-25,907,25,4,Vendredi,6,June,2021,0.9989,3,Gibbeuse Croissante,6342,8,12,19,31,50,6,7
1814,2021-06-28,907,26,0,Lundi,6,June,2021,0.8629,4,Pleine Lune,6345,3,4,14,43,50,3,6
1815,2021-07-02,908,26,4,Vendredi,7,July,2021,0.4897,5,Gibbeuse Décroissante,6349,9,29,35,40,41,1,6
1816,2021-07-05,908,27,0,Lundi,7,July,2021,0.2192,6,Dernier Quartier,6352,11,24,29,31,41,1,3
1817,2021-07-09,909,27,4,Vendredi,7,July,2021,0.0112,7,Dernier Croissant,6356,15,23,30,37,40,7,9
1818,2021-07-12,909,28,0,Lundi,7,July,2021,0.0401,0,Nouvelle Lune,6359,2,11,21,22,30,4,6
1819,2021-07-16,910,28,4,Vendredi,7,July,2021,0.3445,1,Premier Croissant,6363,3,19,26,49,50,4,5
1820,2021-07-19,910,29,0,Lundi,7,July,2021,0.6784,2,Premier Quartier,6366,3,14,41,48,49,1,4
1821,2021-07-23,911,29,4,Vendredi,7,July,2021,0.9825,3,Gibbeuse Croissante,6370,1,11,12,23,42,3,6
1822,2021-07-26,911,30,0,Lundi,7,July,2021,0.9525,4,Pleine Lune,6373,35,36,42,46,49,2,8
1823,2021-07-30,912,30,4,Vendredi,7,July,2021,0.6491,5,Gibbeuse Décroissante,6377,4,5,23,25,28,3,4
1824,2021-08-02,912,31,0,Lundi,8,August,2021,0.3655,6,Dernier Quartier,6380,6,8,14,15,45,7,8
1825,2021-08-06,913,31,4,Vendredi,8,August,2021,0.0687,7,Dernier Croissant,6384,4,8,10,18,21,1,7
1826,2021-08-09,913,32,0,Lundi,8,August,2021,0.0038,0,Nouvelle Lune,6387,6,7,32,37,47,1,7
1827,2021-08-13,914,32,4,Vendredi,8,August,2021,0.2188,1,Premier Croissant,6391,3,8,11,17,50,1,5
1828,2021-08-16,914,33,0,Lundi,8,August,2021,0.5427,2,Premier Quartier,6394,2,24,31,48,50,4,9
1829,2021-08-20,915,33,4,Vendredi,8,August,2021,0.9217,3,Gibbeuse Croissante,6398,6,7,13,28,47,5,8
1830,2021-08-23,915,34,0,Lundi,8,August,2021,0.9951,3,Gibbeuse Croissante,6401,12,17,31,32,40,2,9
1831,2021-08-27,916,34,4,Vendredi,8,August,2021,0.7958,4,Pleine Lune,6405,7,12,21,26,44,6,8
1832,2021-08-30,916,35,0,Lundi,8,August,2021,0.5297,5,Gibbeuse Décroissante,6408,3,9,35,39,42,1,8
1833,2021-09-03,917,35,4,Vendredi,9,September,2021,0.1739,6,Dernier Quartier,6412,3,10,13,24,47,5,9
1834,2021-09-06,917,36,0,Lundi,9,September,2021,0.015,7,Dernier Croissant,6415,6,28,31,38,42,3,9
1835,2021-09-10,918,36,4,Vendredi,9,September,2021,0.1118,0,Nouvelle Lune,6419,7,11,25,31,50,1,3
1836,2021-09-13,918,37,0,Lundi,9,September,2021,0.4031,1,Premier Croissant,6422,25,26,41,44,47,3,7
1837,2021-09-17,919,37,4,Vendredi,9,September,2021,0.8251,2,Premier Quartier,6426,4,29,33,37,38,6,9
1838,2021-09-20,919,38,0,Lundi,9,September,2021,0.9873,3,Gibbeuse Croissante,6429,6,23,39,43,48,5,7
1839,2021-09-24,920,38,4,Vendredi,9,September,2021,0.9116,4,Pleine Lune,6433,8,12,23,40,43,1,4
1840,2021-09-27,920,39,0,Lundi,9,September,2021,0.6933,5,Gibbeuse Décroissante,6436,12,24,32,37,39,7,9
1841,2021-10-01,921,39,4,Vendredi,10,October,2021,0.3184,6,Dernier Quartier,6440,3,27,30,43,44,4,8
1842,2021-10-04,921,40,0,Lundi,10,October,2021,0.0796,7,Dernier Croissant,6443,20,21,26,32,46,8,9
1843,2021-10-08,922,40,4,Vendredi,10,October,2021,0.0336,0,Nouvelle Lune,6447,11,13,25,32,50,4,7
1844,2021-10-11,922,41,0,Lundi,10,October,2021,0.2649,1,Premier Croissant,6450,1,8,11,30,40,7,8
1845,2021-10-15,923,41,4,Vendredi,10,October,2021,0.6998,2,Premier Quartier,6454,7,21,26,43,45,5,7
1846,2021-10-18,923,42,0,Lundi,10,October,2021,0.9311,3,Gibbeuse Croissante,6457,10,12,14,24,26,5,8
1847,2021-10-22,924,42,4,Vendredi,10,October,2021,0.9821,4,Pleine Lune,6461,6,11,14,19,29,1,3
1848,2021-10-25,924,43,0,Lundi,10,October,2021,0.8358,5,Gibbeuse Décroissante,6464,3,23,27,47,50,2,3
1849,2021-10-29,925,43,4,Vendredi,10,October,2021,0.4852,6,Dernier Quartier,6468,7,8,24,25,47,8,9
1850,2021-11-01,925,44,0,Lundi,11,November,2021,0.1954,6,Dernier Quartier,6471,3,4,27,29,37,5,6
1851,2021-11-05,926,44,4,Vendredi,11,November,2021,0.0004,0,Nouvelle Lune,6475,15,19,22,46,49,2,9
1852,2021-11-08,926,45,0,Lundi,11,November,2021,0.1385,0,Nouvelle Lune,6478,1,3,13,16,43,2,7
1853,2021-11-12,927,45,4,Vendredi,11,November,2021,0.5516,1,Premier Croissant,6482,1,11,15,42,49,3,4
1854,2021-11-15,927,46,0,Lundi,11,November,2021,0.8306,2,Premier Quartier,6485,1,4,24,34,36,6,8
1855,2021-11-19,928,46,4,Vendredi,11,November,2021,0.9987,3,Gibbeuse Croissante,6489,1,18,29,34,37,2,6
1856,2021-11-22,928,47,0,Lundi,11,November,2021,0.9399,4,Pleine Lune,6492,4,11,12,13,32,3,9
1857,2021-11-26,929,47,4,Vendredi,11,November,2021,0.6521,5,Gibbeuse Décroissante,6496,6,19,25,42,49,1,7
1858,2021-11-29,929,48,0,Lundi,11,November,2021,0.3474,6,Dernier Quartier,6499,1,8,32,35,38,4,9
1859,2021-12-03,930,48,4,Vendredi,12,December,2021,0.0267,7,Dernier Croissant,6503,1,9,23,25,40,3,9
1860,2021-12-06,930,49,0,Lundi,12,December,2021,0.0434,0,Nouvelle Lune,6506,14,21,22,37,43,5,8
1861,2021-12-10,931,49,4,Vendredi,12,December,2021,0.3891,1,Premier Croissant,6510,1,10,12,16,48,2,6
1862,2021-12-13,931,50,0,Lundi,12,December,2021,0.6917,2,Premier Quartier,6513,12,20,21,45,48,5,6
1863,2021-12-17,932,50,4,Vendredi,12,December,2021,0.9582,3,Gibbeuse Croissante,6517,21,26,27,44,48,1,7
1864,2021-12-20,932,51,0,Lundi,12,December,2021,0.9935,4,Pleine Lune,6520,15,18,29,39,41,5,8
1865,2021-12-24,933,51,4,Vendredi,12,December,2021,0.7989,5,Gibbeuse Décroissante,6524,5,25,33,36,38,2,5
1866,2021-12-27,933,52,0,Lundi,12,December,2021,0.5121,6,Dernier Quartier,6527,8,12,14,15,34,6,7
1867,2021-12-31,934,52,4,Vendredi,12,December,2021,0.1118,7,Dernier Croissant,6531,1,11,22,28,44,1,9
1868,2022-01-03,934,1,0,Lundi,1,January,2022,0.0018,0,Nouvelle Lune,6534,6,9,10,27,35,6,8
1869,2022-01-07,935,1,4,Vendredi,1,January,2022,0.2298,1,Premier Croissant,6538,20,27,41,43,50,5,8
1870,2022-01-10,935,2,0,Lundi,1,January,2022,0.5251,1,Premier Croissant,6541,5,15,24,35,44,5,6
1871,2022-01-14,936,2,4,Vendredi,1,January,2022,0.8629,3,Gibbeuse Croissante,6545,9,10,19,37,50,1,6
1872,2022-01-17,936,3,0,Lundi,1,January,2022,0.9899,3,Gibbeuse Croissante,6548,7,10,27,31,34,3,8
1873,2022-01-21,937,3,4,Vendredi,1,January,2022,0.9116,4,Pleine Lune,6552,24,26,31,38,50,5,8
